,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
32,1349548621159489536,1349548621159489536,1610592439000.0,2021-01-13 18:47:19,-0800,,Our East Bay Regional Parks are a treasure! So hard to choose but one of my favorite parks is Crab Cove in Alameda. That's why it was a special honor to swear-in the parks' directors who will be guardians of the @EBRPD. Congratulations! Thank you for your service &amp; stewardship!  https://t.co/C5VAT7AAuR,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,18,https://twitter.com/RobBontaCA/status/1349548621159489536,[],"['https://pbs.twimg.com/media/ErqMp49VQAEb8X1.jpg', 'https://pbs.twimg.com/media/ErqMt1nUYAAnF_H.jpg', 'https://pbs.twimg.com/media/ErqMwqLVQAAlzdL.jpg']",1,https://pbs.twimg.com/media/ErqMp49VQAEb8X1.jpg,False,44,2,3,,,,,,,,,[],,,,
33,1348870662010462208,1348870662010462208,1610430801000.0,2021-01-11 21:53:21,-0800,,The Bay Area's available ICU beds continue to drop-- now at 0.7%--about the same as LA &amp; San Joaquin Vly. This doesn't mean there are no beds but it does mean hospitals are moving into their surge/flex capacity. Please wear a mask &amp; follow the health rules! https://t.co/pDKsdGPovW,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,21,https://twitter.com/RobBontaCA/status/1348870662010462208,['https://bit.ly/2XtCQWW'],[],0,,False,23,1,10,,,,,,,,,[],,,,
34,1348796997529047042,1348796997529047042,1610413238000.0,2021-01-11 17:00:38,-0800,,"I am Co-Authoring #HR7 calling for the removal of the President through impeachment or the 25th Amendment. The deadly attack on our democracy last week was incited by the President. There must be consequences. Now is the time for unity, but it's also the time for accountability!  https://t.co/Rp3AruOk87",en,['hr7'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1348796997529047042,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1348796755953946628/pu/img/1iuTeHKfbihNAOT9.jpg,False,58,5,14,,,,,,,,,[],,,,
35,1347671838436937728,1347671838436937728,1610144979000.0,2021-01-08 14:29:39,-0800,,"In spite of the pandemic &amp; economic downturn, we never forgot our values! Those words frame Gov. @GavinNewsom’s proposed budget. I look forward to reviewing this bold, urgent, and forward-looking plan as the Legislature passes a budget. Bravo Gov. Newsom! Read my full statement:  https://t.co/p6YSxJqFy1",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,14,https://twitter.com/RobBontaCA/status/1347671838436937728,[],"['https://pbs.twimg.com/media/ErPkZGeU0AAnCKq.jpg', 'https://pbs.twimg.com/media/ErPkZGeUcAAv-e5.jpg', 'https://pbs.twimg.com/media/ErPkZGcVEAAz_Aq.jpg']",1,https://pbs.twimg.com/media/ErPkZGeU0AAnCKq.jpg,False,215,57,28,,,,,,,,,[],,,,
36,1347418219317846017,1347418219317846017,1610084511000.0,2021-01-07 21:41:51,-0800,,"Even in normal times, an unexpected expense like a car repair can cause hard-working, low-income families to lose their homes or be unable to put food on the table. Cash assistance like the Governor’s proposed Golden State Stimulus will help millions in CA. https://t.co/IGeljSfG7E",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,21,https://twitter.com/RobBontaCA/status/1347418219317846017,['https://bit.ly/3988VZZ'],[],0,,False,44,3,9,,,,,,,,,[],,,,
37,1344394693639954432,1344394693639954432,1609363647000.0,2020-12-30 13:27:27,-0800,,CA is offering critical help to small businesses and nonprofits impacted by COVID-19. The CA Small Biz #COVID19 Relief Grant Program is taking applications Wed 12/30 thru Fri 1/8 at  https://t.co/tNuQsT66zb Also learn about Small Biz Hiring Tax Credits at  https://t.co/yjkulExJFr  https://t.co/QVWa3XjEar,en,['covid19'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,13,https://twitter.com/RobBontaCA/status/1344394693639954432,"['https://careliefgrant.com/', 'https://bit.ly/3obunUh']",['https://pbs.twimg.com/media/Eqg_hMBU0AAClww.jpg'],1,https://pbs.twimg.com/media/Eqg_hMBU0AAClww.jpg,False,11,3,10,,,,,,,,,[],,,,
38,1342895062917660672,1342895062917660672,1609006107000.0,2020-12-26 10:08:27,-0800,,"#HappyKwanzaa to everyone celebrating! During the observation of the 7 Guiding Principles of Unity, Self-determination, Collective Work &amp; Responsibility, Cooperative Economics, Purpose, Creativity, and Faith, may you find inspiration and pride!  https://t.co/d3eQHAosRS",en,['happykwanzaa'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,6,10,https://twitter.com/RobBontaCA/status/1342895062917660672,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1342895047902023682/pu/img/5pFt64fwzZpgSQGQ.jpg,False,15,1,3,,,,,,,,,[],,,,
39,1342521814908456960,1342521814908456960,1608917118000.0,2020-12-25 09:25:18,-0800,,"To everyone celebrating #Christmas-- whether your family is physically distant or gathered together, I wish you and your loved ones a joyous holiday. May today bring you peace and encouragement for renewed hope and healing in the new year. Please be safe and care for one another!  https://t.co/8o6gNLmLWE",en,['christmas'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,09,https://twitter.com/RobBontaCA/status/1342521814908456960,[],['https://pbs.twimg.com/media/EqGYWYwU0AAgVG2.jpg'],1,https://pbs.twimg.com/media/EqGYWYwU0AAgVG2.jpg,False,9,0,0,,,,,,,,,[],,,,
40,1341955030539067393,1341955030539067393,1608781986000.0,2020-12-23 19:53:06,-0800,,"Happy Holidays!   2021 brings us renewed hope, joy and optimism. We all look forward to soon emerging from the pandemic, stronger and as committed as ever to our common future.  Wishing you and your family Greater Peace and Prosperity in the New Year!  The Bonta Family  https://t.co/zlTYsqRIvg",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,19,https://twitter.com/RobBontaCA/status/1341955030539067393,[],['https://pbs.twimg.com/media/Ep-U_KlUUAECTdF.jpg'],1,https://pbs.twimg.com/media/Ep-U_KlUUAECTdF.jpg,False,51,0,1,,,,,,,,,[],,,,
41,1341644866078425088,1341644866078425088,1608708037000.0,2020-12-22 23:20:37,-0800,,"I enjoyed reading The Very Hungry Caterpillar with @StephenCurry30 during our Oakland school visit last year. Now with the regular season underway, I wish the hungry @Warriors a healthy and successful 2020-2021 season! #DubNation  https://t.co/rL9K2VKytS",en,['dubnation'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,23,https://twitter.com/RobBontaCA/status/1341644866078425088,[],['https://pbs.twimg.com/media/Ep565QxVoAAeeR3.jpg'],1,https://pbs.twimg.com/media/Ep565QxVoAAeeR3.jpg,False,26,0,2,,,,,,,,,[],,,,
42,1341606005595992065,1341606005595992065,1608698772000.0,2020-12-22 20:46:12,-0800,,"Banding together to accomplish shared goals. That’s the story of California, and it’s how we make change in this great state. Proud of the @APILegCaucus for all their leadership &amp; for promoting such well-qualified candidates.",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,20,https://twitter.com/RobBontaCA/status/1341606005595992065,[],[],0,,False,6,0,0,https://twitter.com/Evan_Low/status/1341520769805795328,,,,,,,,[],,,,
43,1341551435201171456,1341551435201171456,1608685761000.0,2020-12-22 17:09:21,-0800,,"Thrilled to see @GavinNewsom appoint my colleague &amp; friend @AsmShirleyWeber to be CA’s next Secretary of State! I’ve had the honor of fighting by her side many times to expand justice, equity &amp; inclusion. Dr. Weber is an inspirational leader who brings out the best in all of us!  https://t.co/G72O6ne91p",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,17,https://twitter.com/RobBontaCA/status/1341551435201171456,[],['https://pbs.twimg.com/media/Ep4l67ZU0AApvUO.jpg'],1,https://pbs.twimg.com/media/Ep4l67ZU0AApvUO.jpg,False,48,0,4,,,,,,,,,[],,,,
44,1341446983064547328,1341446983064547328,1608660858000.0,2020-12-22 10:14:18,-0800,,"Congratulations to my friend @AlexPadilla4CA on being appointed to the #Senate. This is another important 1st for CA and an inspirational moment for so many Californians. The child of immigrants, Alex has been a wise and tested leader in service to CA. I know that will only grow!  https://t.co/XlBYTOlM4l",en,['senate'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,10,https://twitter.com/RobBontaCA/status/1341446983064547328,[],['https://pbs.twimg.com/media/Ep3G6_6UwAAe9n5.jpg'],1,https://pbs.twimg.com/media/Ep3G6_6UwAAe9n5.jpg,False,44,1,2,,,,,,,,,[],,,,
45,1341420036150370305,1341420036150370305,1608654433000.0,2020-12-22 08:27:13,-0800,,"Thank you, @Ann_OLeary, for your service to CA and for the partnership we've had working together on vital legislation these last 2 years. It's been a true privilege! I also look forward to working with another great public servant @JimDeBoo in his new role with our @CAgovernor.",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,2,08,https://twitter.com/RobBontaCA/status/1341420036150370305,[],[],0,,False,6,0,1,,,,,,,,,[],,,,
46,1341271457075060736,1341271457075060736,1608619009000.0,2020-12-21 22:36:49,-0800,,"This was long overdue and badly needed! People have been suffering too long under this pandemic-induced economic downturn &amp; are barely hanging on. This is a start, but much more is needed to help states &amp; local govts provide help for the millions in need!  https://t.co/2JVwnDaXrw",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,22,https://twitter.com/RobBontaCA/status/1341271457075060736,['https://www.politico.com/news/2020/12/21/congress-verge-approving-massive-stimulus-449504'],[],0,,False,12,5,3,,,,,,,,,[],,,,
47,1340916929725272064,1340916929725272064,1608534483000.0,2020-12-20 23:08:03,-0800,,"Great news— a second vaccine is on the way in CA!  As it rolls out, let’s continue to follow the safety guidelines &amp; fight the surge.  Thank you @gavinnewsom for your ongoing public-health-centered, evidence-based, &amp; science-informed leadership!",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,7,23,https://twitter.com/RobBontaCA/status/1340916929725272064,[],[],0,,False,7,0,0,https://twitter.com/GavinNewsom/status/1340738036066205696,,,,,,,,[],,,,
48,1339697833285283841,1339697833285283841,1608243828000.0,2020-12-17 14:23:48,-0800,,"This is big!! @RepDebHaaland would be the first Native American to lead the @Interior Dept. Another example of the equity, inclusion &amp; justice @JoeBiden &amp; @KamalaHarris will bring to the White House! It's a great moment for Indigenous people everywhere!  https://t.co/gAr6ReKFHC",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,14,https://twitter.com/RobBontaCA/status/1339697833285283841,['https://bit.ly/3ayn4C7'],[],0,,False,36,0,6,,,,,,,,,[],,,,
49,1339474475599872003,1339474475599872003,1608190575000.0,2020-12-16 23:36:15,-0800,,"CA’s police officers must meet the highest standards of conduct, have community trust &amp; reflect CA’s rich diversity. As a member of the Asm Select Cmte on Police Reform, I was proud to join today’s hearing exploring ways to accomplish this thru recruitment, training &amp; standards.  https://t.co/Rx1CRIfULG",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,3,23,https://twitter.com/RobBontaCA/status/1339474475599872003,[],"['https://pbs.twimg.com/media/EpbE78EVEAUfzIE.jpg', 'https://pbs.twimg.com/media/EpbE79LUYAAiDOo.jpg']",1,https://pbs.twimg.com/media/EpbE78EVEAUfzIE.jpg,False,21,3,3,,,,,,,,,[],,,,
50,1338699981440471045,1338699981440471045,1608005922000.0,2020-12-14 20:18:42,-0800,,"Pursuant to federal and state law, the #ElectoralCollege  voted today to elect @JoeBiden our next President. This is our democracy at work— driven by people, policies and values established through free and fair #elections!  https://t.co/wx8L3klP3M",en,"['electoralcollege', 'elections']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,20,https://twitter.com/RobBontaCA/status/1338699981440471045,['https://www.nytimes.com/live/2020/12/14/us/joe-biden-trump'],[],0,,False,4,0,0,,,,,,,,,[],,,,
51,1338653032993591296,1338653032993591296,1607994728000.0,2020-12-14 17:12:08,-0800,,"This is a historic day in the ongoing #COVID19 battle! The first scientifically-proven #vaccine is now being given to our health care heroes. Thank you @GavinNewsom for your strong public health-driven leadership! Soon, the vaccines will be available to millions of Californians!",en,"['covid19', 'vaccine']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1338653032993591296,[],[],0,,False,4,1,1,https://twitter.com/CAgovernor/status/1338599145246879750,,,,,,,,[],,,,
52,1337835112826748928,1337835112826748928,1607799721000.0,2020-12-12 11:02:01,-0800,,"So happy for Isabel Bueso, my former intern! The House passed a bill by @RepDeSaulnier to allow her &amp; her family to stay in the US for her lifesaving medical treatment at @UCSFBenioffOAK. I urge the Senate to pass this bill! Isabel deserves no less! @SenateDems @SenateGOP",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,6,11,https://twitter.com/RobBontaCA/status/1337835112826748928,[],[],0,,False,8,1,1,https://twitter.com/RepDeSaulnier/status/1337486096771452931,,,,,,,,[],,,,
53,1337277956335398912,1337277956335398912,1607666884000.0,2020-12-10 22:08:04,-0800,,"To everyone celebrating #Hanukkah on the first night of the Festival of Lights, I hope these 8 days bring you greater peace, meaning, and joy! I extend to you a warm and heartfelt #HappyHanukkah  https://t.co/RlhLQ7IGrw",en,"['hanukkah', 'happyhanukkah']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,22,https://twitter.com/RobBontaCA/status/1337277956335398912,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1337277513622462464/pu/img/W5Tqothe7St7Qq6Q.jpg,False,14,1,4,,,,,,,,,[],,,,
54,1337243390644113408,1337243390644113408,1607658643000.0,2020-12-10 19:50:43,-0800,,I’m honored to join with the Sacramento Filipino American Lawyers Association (SacFala)‘s 2020 Gala to deliver the keynote. Our FilAm lawyers and professionals are inspiring leaders who are dedicated to serving Californians and fighting for justice. Thank you for the invitation!  https://t.co/skGsK0MeDi,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,19,https://twitter.com/RobBontaCA/status/1337243390644113408,[],"['https://pbs.twimg.com/media/Eo7XTyxU0AEy1Wq.jpg', 'https://pbs.twimg.com/media/Eo7XW1fUwAALGMh.jpg']",1,https://pbs.twimg.com/media/Eo7XTyxU0AEy1Wq.jpg,False,21,1,3,,,,,,,,,[],,,,
55,1337189227973365762,1337189227973365762,1607645730000.0,2020-12-10 16:15:30,-0800,,"Thanks @HealthAccess. So honored to receive a perfect 100% on your 2020 Legislative Scorecard for the 2nd year in a row! More importantly, I'm appreciative of your important work and our partnership to promote and expand quality and affordable health care!  https://t.co/XRpWc4tb2H  https://t.co/lCryHeeu3h",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,16,https://twitter.com/RobBontaCA/status/1337189227973365762,['https://bit.ly/3ov9u66'],['https://pbs.twimg.com/media/Eo6l0ElU0AAkDYc.jpg'],1,https://pbs.twimg.com/media/Eo6l0ElU0AAkDYc.jpg,False,6,1,1,,,,,,,,,[],,,,
56,1335764277295083521,1335764277295083521,1607305995000.0,2020-12-06 17:53:15,-0800,,"Congratulations to my friend @XavierBecerra on his selection as #HHS Secy! I’ve had the privilege to work w/him on human trafficking, crim justice reform, reducing gun violence, defending our immigrants &amp; ensuring access to social services. He's the epitome of talent &amp; integrity!  https://t.co/bxt7S8iJtT",en,['hhs'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,7,17,https://twitter.com/RobBontaCA/status/1335764277295083521,[],['https://pbs.twimg.com/media/EomWOYIUcAAHNBf.jpg'],1,https://pbs.twimg.com/media/EomWOYIUcAAHNBf.jpg,False,88,2,8,,,,,,,,,[],,,,
57,1335274061295808512,1335274061295808512,1607189119000.0,2020-12-05 09:25:19,-0800,,"Most of the #BayArea will start new #COVID19 stay-at-home restrictions faster than expected. Five counties, including Alameda, have decided to implement the new orders even before the state’s own order takes effect. This science-based move WILL save lives!  https://t.co/RFXn2DFoPD",en,"['bayarea', 'covid19']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,6,09,https://twitter.com/RobBontaCA/status/1335274061295808512,['https://bit.ly/3lIIPB4'],[],0,,False,17,1,3,,,,,,,,,[],,,,
58,1334991344977104897,1334991344977104897,1607121714000.0,2020-12-04 14:41:54,-0800,,"CA’s new regional #STAYATHOME order to fight the spread of #COVID19 will begin once available hospital ICU beds drop below 15%. This life-saving move is expected to start in the #BayArea in mid-to-late December, but sooner in the rest of CA. Read more at  https://t.co/CrZR9bBDHu  https://t.co/YSlAUD3KkR",en,"['stayathome', 'covid19', 'bayarea']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,14,https://twitter.com/RobBontaCA/status/1334991344977104897,['https://bit.ly/37Cdfj7'],['https://pbs.twimg.com/media/EobXDB9UYAcyRON.jpg'],1,https://pbs.twimg.com/media/EobXDB9UYAcyRON.jpg,False,7,1,1,,,,,,,,,[],,,,
59,1333588152632496128,1333588152632496128,1606787167000.0,2020-11-30 17:46:07,-0800,,"CA is providing additional help to small businesses struggling w/ the impact of #COVID19. The help comes in the form of tax deferrals, interest-free tax payments, loans &amp; grants. We know small businesses are the engine of our CA economy &amp; need this support! https://t.co/7j6hgAtpmE  https://t.co/KRz8K8H4LQ",en,['covid19'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1333588152632496128,['https://bit.ly/3lqo50L'],['https://pbs.twimg.com/media/EoHarflVgAQe4Wg.png'],1,https://pbs.twimg.com/media/EoHarflVgAQe4Wg.png,False,6,2,1,,,,,,,,,[],,,,
60,1333585600717287424,1333585600717287424,1606786558000.0,2020-11-30 17:35:58,-0800,,"CA may add #COVID19 restrictions in Purple tier counties as projections show hospitals could be filled to capacity or beyond within 25 days, unless people take drastic steps to limit the virus' spread!   https://t.co/2V1dM8MYLR",en,['covid19'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,1,17,https://twitter.com/RobBontaCA/status/1333585600717287424,['https://www.sfchronicle.com/politics/article/California-may-need-new-stay-at-home-order-to-15763944.php'],[],0,,False,4,1,1,,,,,,,,,[],,,,
61,1332054898490236948,1332054898490236948,1606421610000.0,2020-11-26 12:13:30,-0800,,"Mia and I and our family wish you a happy, healthy, &amp; safe Thanksgiving! I know this year continues to be full of challenges, obstacles &amp; pain. And I also know that because of our collective perseverance, resilience &amp; strength, we will get through these difficult times stronger.  https://t.co/OfvsiFF4x9",en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,12,https://twitter.com/RobBontaCA/status/1332054898490236948,[],"['https://pbs.twimg.com/media/EnxkEeIVQAAcneQ.jpg', 'https://pbs.twimg.com/media/EnxnX47UYAAQu6f.png']",1,https://pbs.twimg.com/media/EnxkEeIVQAAcneQ.jpg,False,11,0,1,,,,,,,,,[],,,,
62,1329998390990520321,1329998390990520321,1605931301000.0,2020-11-20 20:01:41,-0800,,Small businesses can now apply for affordable loans through the CA Rebuilding Fund. This public-private effort was conceived by the Governor’s Task Force on Business &amp; Jobs Recovery. We know our small businesses need support &amp; this is another tool to help.  https://t.co/vJ1tFxHhnf,en,[],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,5,20,https://twitter.com/RobBontaCA/status/1329998390990520321,['https://bit.ly/393X7cO'],[],0,,False,19,1,14,,,,,,,,,[],,,,
63,1329635593991507968,1329635593991507968,1605844803000.0,2020-11-19 20:00:03,-0800,,I was deeply moved hearing the personal &amp; family stories of Californians turned over to #ICE after completing their @CACorrections time &amp; being deemed ready for release. This isn’t who we are or consistent w/ #OurCAValues! We must end direct ICE transfers!  https://t.co/MxCtDneR0h  https://t.co/R1eDEfCUfZ,en,"['ice', 'ourcavalues']",[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,20,https://twitter.com/RobBontaCA/status/1329635593991507968,['https://bit.ly/3fk7HNJ'],[],1,https://pbs.twimg.com/amplify_video_thumb/1329507109675831296/img/zONBGYUjQ_lzf2BY.jpg,False,44,3,11,,,,,,,,,[],,,,
64,1329577120226373632,1329577120226373632,1605830862000.0,2020-11-19 16:07:42,-0800,,"Over the last week, CA has recorded 10,000+ new #COVID19 cases each day! @LATimes says this is worse than during last summer's spike. Health experts are now worried about hospital capacity. Let's all do what we can to slow the spread!  https://t.co/G494iOMlOF",en,['covid19'],[],1004065528871247872,1004065528871247872,RobBontaCA,Rob Bonta,4,16,https://twitter.com/RobBontaCA/status/1329577120226373632,['https://lat.ms/3ff3zOW'],[],0,,False,3,0,3,,,,,,,,,[],,,,
